urls,url,Bedrooms,Bathrooms,Super area,Developer,Project,Status,Possession by,Transaction type,Car parking,Price Breakup,Unnamed: 12,Address,RERA ID,Water Availability,Status of Electricity,Lift,Furnishing,Loan Offered by,Amenities,Flooring,Floors allowed for construction,Furnished status,Carpet area,Loading,Floor,Car Parking,Bathroom,Facilities,Puja Room,Balconies,Landmarks,Facing,Overlooking,Age of Construction,Authority Approval,Type of Ownership,Brokerage Response,Units Available,Balcony,Lifts,Servant Room,Store Room,Plot area,Study Room,Unnamed: 46,Unnamed: 47,
,https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Jhotwara-in-Jaipur&id=4d423433353836383735,3 See Dimensions,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 37.0 Lac,,"G-2, Plot No.46, Shiv Kunj 7 Kailashpuri, Near Kanta chauraha, Jhotwara, Jaipur, Jhotwara, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,None,Semi-Furnished,,,Granite,,Semi-Furnished,1112 sqft,11%,Ground (Out of 2 Floors),,,"Water Storage, Visitor Parking, DTH Television Facility",1.0,,"kanta chauraha, jhotwara",North,,5 to 10 years,Jaipur Development Authority,Freehold,,,,None,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1175-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423630353138353937,2,2.0,1175 sqft,Ashiana Housing Ltd.,Ashiana Umang,Ready to Move,,"Resale
Free Legal Title Check",1 Open,₹ 47.0 Lac,,,,,,,,,,,,,,,9 (Out of 12 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Visitor Parking, Intercom Facility, Piped Gas, Outdoor Tennis Courts",,,,,,,,,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Aditya-Vihar-in-Jaipur&id=4d423630343833383837,3,2.0,1300 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 50.6 Lac,,,,,,,,,,,,Unfurnished,,,1 (Out of 3 Floors),,,,,,,East,Main Road,,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-967-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Jaipur&id=4d423336333135373639,2,2.0,967 sqft,Unique Dream Builders,UDB Ecospace,Ready to Move,,"Resale
Free Legal Title Check",1 Open,₹ 30.0 Lac,,"Mansarovar, Jaipur, Rajasthan",,,,,Unfurnished,,"Library And Business Centre
Indoor Squash & Badminton Courts
Outdoor Tennis Courts
Indoor Games Room
Gymnasium
Kids Play Area",Ceramic Tiles,,,,,2 (Out of 4 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Security, Service/Goods Lift, Maintenance Staff, Banquet Hall, Jogging and Strolling Track",,3.0,Sunny tower,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",5 to 10 years,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1045-Sq-ft-Multistorey-Apartment-FOR-Sale-SEZ-in-Jaipur&id=4d423532333937353431,2,2.0,,Anukampa Group,Anukampa Hanging Gardens,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 25.0 Lac,,"Ajmer Road, Jaipur, SEZ, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,,836 sqft,20%,8 (Out of 9 Floors),,,,,,,,,10 to 15 years,,,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Amrapali-Circle-in-Jaipur&id=4d423630343831383039,2,2.0,,,,,,"Resale
Free Legal Title Check",1 Covered,₹ 34.0 Lac,,"Amrapali Circle, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,4,Semi-Furnished,,,"Mosaic, Vitrified, Wooden, Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite, Marbonite",,Semi-Furnished,1000 sqft,,5 (Out of 11 Floors),,,"Power Back Up, Lift, Club House, Gymnasium, Park, Reserved Parking, Air Conditioned, Maintenance Staff, Laundry Service, DTH Television Facility, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Downtown, Island Kitchen Layout, Full Glass Wall, Concierge Services, Golf Course, Water Front",1.0,2.0,,,"Garden/Park, Pool, Main Road",Under Construction,,Freehold,,1.0,,4,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-955-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423539303033363237,2 See Dimension,2.0,,Vardhman Group,Vardhman Sampada,Ready to Move,,"Resale
Free Legal Title Check",None,,,,,,,,,,,,,,955 sqft,,4 (Out of 10 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1360-Sq-ft-Multistorey-Apartment-FOR-Sale-Swej-Farm-in-Jaipur&id=4d423537383636303937,3,3.0,1360 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 85.0 Lac,,"Swej Farm, Jaipur, Rajasthan",,,,,Furnished,,,,,Furnished,,,Ground (Out of 2 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Tonk-Fatak-in-Jaipur&id=4d423530343535303636,3,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check",3 Covered,₹ 45.0 Lac,,"B-3., Tonk Fatak, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,,,Normal Tiles/Kotah Stone,,Semi-Furnished,1200 sqft,7%,2 (Out of 4 Floors),,,"Power Back Up, Lift, Reserved Parking, Water Storage",,,"IOC Petrol Pump & Central School, Vidhyaasharm & Jaipuria Schools",North - East,,5 to 10 years,Jaipur Development Authority,Freehold,,1.0,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-815-Sq-ft-Multistorey-Apartment-FOR-Sale-Jhotwara-in-Jaipur&id=4d423335353937373833,2,2.0,815 sqft,,,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 26.0 Lac,,,,,,,,,,,,Semi-Furnished,,,2 (Out of 2 Floors),,,,,2.0,,,Main Road,,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Niwaru-Road-in-Jaipur&id=4d423436333430343233,2,2.0,900 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 21.0 Lac,,"Niwaru Road, Jaipur, Rajasthan",,,,,,,,,,Semi-Furnished,,,2 (Out of 3 Floors),,,,,,,East,,,,,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1290-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423533323337343735,3,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 48.0 Lac,,"Chitrakoot Nagar, Vaishali Nagar, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,900 sqft,30%,1 (Out of 4 Floors),,,Reserved Parking,,2.0,pratap stadium,,Main Road,5 to 10 years,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1630-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423630343731393639,3,3.0,,Aashish Group,Satyam,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 60.0 Lac,,"near by dhanmantri hospital VT road mansrovar, Mansarovar, Jaipur, Rajasthan",,,,,Unfurnished,,"Grand Entrance lobby
Meditation Area
Waste Disposal
Water Storage
Gymnasium
Indoor Games Room
View all Amenities",,,,1400 sqft,14%,2 (Out of 6 Floors),,,,1.0,3.0,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",New Construction,,,,,,,,1.0,,1.0,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Rani-Sati-Nagar-in-Jaipur&id=4d423630343735383633,3,3.0,,,Laxmipuram Apartment,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 65.0 Lac,,,,,,,,,,,,,1300 sqft,18%,2 (Out of 3 Floors),,,"Lift, Rain Water Harvesting, Reserved Parking, Security, Water Storage, Visitor Parking",,2.0,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2067-Sq-ft-Multistorey-Apartment-FOR-Sale-Jyoti-Nagar-in-Jaipur&id=4d423537323230333935,3,3.0,2067 sqft,FS Realty,FS Pinnacle,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 1.88 Cr,,"Jyoti Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,"Convenience Leisure Environment Security Sports
Earth quake resistant
Private Terrace/Garden
Large Clubhouse
3 Tier Security System
Large Open space
Fingerprint Access
Grand Entrance lobby
Multipurpose Hall
Guest lobby in each floor
AEROBICS ROOM
Event Space & Amphitheatre
Park
Multipurpose Courts
Lift
Banquet Hall
Kids Club
Kids Play Area
Jogging and Strolling Track
Rain Water Harvesting
Swimming Pool
Gymnasium
Reserved Parking
Vaastu Compliant
Service/Goods Lift
Visitor Parking
Intercom Facility
Maintenance Staff
Waste Disposal
Internet/Wi-Fi Connectivity
Power Back Up
Fire Fighting Equipment",,,,,,8 (Out of 24 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts, Full Glass Wall, Helipad, Health club with Steam / Jaccuzi, Private Garage",,,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",New Construction,,Freehold,,,1.0,,1.0,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalwar-Road-in-Jaipur&id=4d423531303032393036,2,2.0,800 sqft,Manglam Group,Manglam City,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 14.4 Lac,,"Kalwar Road, Jaipur, Rajasthan",,,,,Semi-Furnished,,Reserved Parking,,,,,,2 (Out of 3 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423630343831323339,2,2.0,,Ashadeep Group,Green Avenue,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 40.0 Lac,,"Flat no D 204, Ashadeep Green Avenue, Jagatpura, Jagatpura, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,,Ceramic Tiles,,,1250 sqft,,2 (Out of 13 Floors),,,"Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Visitor Parking, Maintenance Staff, Jogging and Strolling Track, Health club with Steam / Jaccuzi, Fireplace",,3.0,Near Mahatma Gandhi Hospital,,,5 to 10 years,Jaipur Development Authority,Freehold,,1.0,,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1072-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur-r1&id=4d423434313637363331,2,2.0,,Vardhman Group,Vardhman Imperial Heights,Ready to Move,,"New Property
Free Legal Title Check",6 Open,₹ 32.0 Lac,,"Vaishali Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,,Unfurnished,,"Swimming Pool
Indoor Games Room
Gymnasium
Kids play area
Banquet Hall
Club House
View all Amenities",Ceramic Tiles,,,1056 sqft,1%,1 (Out of 12 Floors),,,"Lift, Club House, Swimming Pool, Gymnasium, Park, Security, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, Banquet Hall, Cafeteria/Food Court, Jogging and Strolling Track, Outdoor Tennis Courts",,,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Less than 5 years,Developer,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423337333038313037,3,2.0,,,,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 66.0 Lac,,"B-103, dwarka apartment, mansarovar, jaipur-302020, Mansarovar, Jaipur, Rajasthan",,,,,,,,,,Semi-Furnished,1250 sqft,16%,1 (Out of 9 Floors),,,,,2.0,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423630353032333335,3,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 38.0 Lac,,"Mansarovar Extension, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,1200 sqft,7%,Ground (Out of 6 Floors),,,"Lift, Rain Water Harvesting, Club House, Gymnasium, Park, Security, Private Terrace/Garden, Vaastu Compliant, Waste Disposal, Jogging and Strolling Track",,,iskon temple,East,"Garden/Park, Main Road",New Construction,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1148-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423630343737353735,2,2.0,,SDC Group,SDC Euro Exotica,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 47.0 Lac,,"Riico puliya mansarovar., Mansarovar, Jaipur, Rajasthan",,,,,Unfurnished,,"Power Back Up
Swimming Pool
Rain Water Harvesting
Cafeteria/Food Court
Indoor Games Room
Security
View all Amenities",,,,1148 sqft,,5 (Out of 9 Floors),,,"Power Back Up, Lift, Club House, Gymnasium, Reserved Parking, Security, Water Storage, Visitor Parking, Maintenance Staff, Waste Disposal, Conference Room, Jogging and Strolling Track, Outdoor Tennis Courts",,,,,,5 to 10 years,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1268-Sq-ft-Multistorey-Apartment-FOR-Sale-Krishna-Sagar-Colony-in-Jaipur&id=4d423539333330343137,2,2.0,1268 sqft,,VPB Naman Residency II,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 38.5 Lac,,,,,,,,,,,,,,,8 (Out of 9 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Gymnasium, Reserved Parking, Security, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal",,3.0,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Muhana-Mandi-in-Jaipur&id=4d423538363237353533,2,2.0,1400 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 45.0 Lac,,"Muhana Mandi, Jaipur, Rajasthan",,,,,,,,,,Semi-Furnished,,,9 (Out of 12 Floors),,,,,,,North - East,"Pool, Garden/Park, Main Road",,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1696-Sq-ft-Multistorey-Apartment-FOR-Sale-Patrakar-Colony-in-Jaipur&id=4d423537303838323633,3,3.0,,Kotecha Group,Royal Avenue,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 65.0 Lac,,,,,,,,,,,,,1650 sqft,2%,1 (Out of 10 Floors),,,"Power Back Up, Lift, Club House, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Service/Goods Lift, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, RO Water System, Piped Gas, Jogging and Strolling Track",,3.0,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Govindpura-Kardhani-Scheme-in-Jaipur&id=4d423539363733363539,3,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 45.0 Lac,,"E-12, Kardhani Scheme, Govindpura Kardhani Scheme, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,1380 sqft,8%,2 (Out of 2 Floors),,,,,2.0,Kardhani Police Station,West,Main Road,5 to 10 years,,Freehold,,,,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423538383935393731,3,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 46.9 Lac,,"Kedia panchawati, Ajmer Road, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,1200 sqft,17%,2 (Out of 4 Floors),,,,,2.0,,East,"Garden/Park, Main Road",New Construction,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1130-Sq-ft-Multistorey-Apartment-FOR-Sale-Malviya-Nagar-in-Jaipur&id=4d423536353935363937,2,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 58.0 Lac,,"Malviya Nagar, Jaipur, Rajasthan",,,,,,,,,,Unfurnished,1130 sqft,,Ground (Out of 2 Floors),,,,,,,South -West,,Above 20 years,,Leasehold,,,1.0,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Indira-Gandhi-Nagar-in-Jaipur&id=4d423537343233363231,2,2.0,1000 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 25.0 Lac,,"Indira Gandhi Nagar, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,,,Ground (Out of 4 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Jaipur&id=4d423531343632363834,2,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 26.0 Lac,,"plot no. B-10, Hastinapur B, vaishali nagar, maharana pratap road jaipur, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,800 sqft,23%,2 (Out of 3 Floors),,,"Reserved Parking, Water Storage, Private Terrace/Garden",,2.0,,North - West,,New Construction,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1083-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423539373636383231,2,2.0,1083 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 36.5 Lac,,"Mansarovar, Jaipur, Rajasthan",,,,,Furnished,,,,,Furnished,,,4 (Out of 4 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1145-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahesh-Nagar-in-Jaipur&id=4d423630323537363331,2,2.0,1145 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 41.2 Lac,,"karni kunj, mahesh nagar . near, rkalyan nagar phatak, bhagwati nagar, 302015, Mahesh Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,,"Ceramic Tiles, Vitrified",,Semi-Furnished,,,1 (Out of 5 Floors),,,"Lift, Club House, Reserved Parking, Security, Vaastu Compliant",,2.0,Project located at the heart of city,East,Garden/Park,Less than 5 years,Jaipur Development Authority,Co-operative Society,,1.0,,2,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Dronpuri-in-Jaipur&id=4d423538363237323639,2,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 30.0 Lac,,"Dronpuri, Vaishali Nagar west, Dronpuri, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,660 sqft,17%,3 (Out of 4 Floors),,,"Lift, Reserved Parking, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System",,,"Gas Godam Road, Chitrakoot stedium",North,Main Road,New Construction,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Nirman-Nagar-in-Jaipur&id=4d423539383433373839,3,3.0,1500 sqft,Safe Infra Projects Pvt. Ltd.,Safe Classic,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 55.0 Lac,,"Nirman Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,"Reserved Parking
Power Back Up
Visitor Parking
Rain Water Harvesting
Security
Lift",,,,,,1 (Out of 4 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423230383233333335,3 See Dimensions,3.0,1250 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 41.5 Lac,,"f5, Royal, Jamuna Enclave, Mansarovar Extension, Jaipur, Rajasthan",,,,,Semi-Furnished,,,Vitrified,,Semi-Furnished,,,1 (Out of 3 Floors),,,"Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Intercom Facility",,,near to mansarover colony about 1.5 km,,Main Road,Less than 5 years,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahal-Road-in-Jaipur&id=4d423433343233383635,3,2.0,1500 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 38.0 Lac,,"Lotus VIlla, Green Tower, Mahal Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,,Furnished,,,"Ceramic Tiles, Marble",,Furnished,,,4 (Out of 7 Floors),,,"Lift, Club House, Park, Security, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Maintenance Staff, DTH Television Facility, Jogging and Strolling Track",,4.0,,East,,5 to 10 years,Jaipur Development Authority,Freehold,,,,,,1.0,,1.0,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1880-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanakpura-in-Jaipur&id=4d423539393937313931,3,3.0,1880 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",2 Covered,₹ 68.0 Lac,,"D 1002 Rosewood Apartments, Opp dhaka nagar, Sirsi road, Jaipur, Kanakpura, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,,Furnished,,,,,Furnished,,,10 (Out of 13 Floors),,,,,,,South,Garden/Park,,Jaipur Development Authority,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1512-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423537313430313139,3,3.0,1512 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 75.0 Lac,,"Ajmer Road, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,,,3 (Out of 4 Floors),,,"Lift, Rain Water Harvesting, Reserved Parking, Security, Water Storage, Service/Goods Lift, Air Conditioned, Visitor Parking, RO Water System",,2.0,,East,Garden/Park,Less than 5 years,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1175-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423539363836303437,2,2.0,1175 sqft,Ashiana Housing Ltd.,Vrinda Gardens,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 43.5 Lac,,"Jagatpura, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,,,,7 (Out of 12 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-3500-Sq-ft-Multistorey-Apartment-FOR-Sale-Niwaru-in-Jaipur&id=4d423537343831373939,2,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 25.0 Lac,,"F -1, building no. 3, sunrise city, niwaru, jaipur, Niwaru, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,755 sqft,78%,1 (Out of 3 Floors),,,"Park, Reserved Parking, Security, Water Storage, Visitor Parking, Maintenance Staff, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System",,,,,"Garden/Park, Main Road",Less than 5 years,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Sale-Triveni-Nagar-in-Jaipur&id=4d423539303739383333,3,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 1.10 Cr,,,,,,1,,,,,,Furnished,1800 sqft,18%,2 (Out of 3 Floors),,,"Lift, Reserved Parking, Security, Vaastu Compliant, Air Conditioned, RO Water System",1.0,2.0,,North - East,,,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1150-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chitrakoot-in-Jaipur&id=4d423331323038363035,3,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check",1 Open,₹ 40.0 Lac ₹ 700 Monthly,,"S-2 4/228, Sector - 4, Chitrakoot, Jaipur, Rajasthan",,,,,Semi-Furnished,,,Ceramic Tiles,,Semi-Furnished,1050 sqft,8%,2 (Out of 2 Floors),,,,,2.0,On 200 ft byepass,East,,5 to 10 years,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghati-Karolan-in-Jaipur&id=4d423538393334353539,3,3.0,,Rajasthan Housing Board,RHB Kanchanjunga Apartment,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 52.0 Lac,,"Indira Gandhi nagar jagatpura, Ghati Karolan, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,,1600 sqft,20%,5 (Out of 9 Floors),,,"Lift, Club House, Park, Reserved Parking, Security, Vaastu Compliant, Service/Goods Lift, Maintenance Staff, Waste Disposal",,2.0,khatipura railway station,,,Less than 5 years,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1242-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajni-Vihar-in-Jaipur&id=4d423539353938323639,3,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 55.0 Lac,,"Rajni Vihar, Jaipur, Rajni Vihar, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,1100 sqft,11%,2 (Out of 2 Floors),,,"Lift, Vaastu Compliant",,2.0,Dashhura Maidan,North,Main Road,Less than 5 years,,Freehold,,,,,,,,,,,
